id,formattedAddress,addressLine1,addressLine2,city,state,zipCode,county,latitude,longitude,propertyType,bedrooms,bathrooms,squareFootage,lotSize,yearBuilt,hoa,status,price,listingType,listedDate,removedDate,createdDate,lastSeenDate,daysOnMarket,mlsName,mlsNumber,listingAgent,listingOffice,history,builder
"1012-Gather-Dr,-Lawrenceville,-GA-30043","1012 Gather Dr, Lawrenceville, GA 30043",1012 Gather Dr,,Lawrenceville,GA,30043,Gwinnett,34.012414,-83.943216,Single Family,4,2,2483.0,5227.0,2006.0,{'fee': 50},Active,410000,Standard,2024-03-12T00:00:00.000Z,,2021-04-18T13:22:29.341Z,2024-10-12T13:34:57.990Z,215,GeorgiaMLS,10265390,"{'name': 'Tanya Pickens', 'phone': '7706564242', 'email': 'tanyasmortgage@yahoo.com'}","{'name': 'Opendoor Brokerage, LLC', 'phone': '18883527075', 'email': 'homes@opendoor.com', 'website': 'https://www.opendoor.com'}","{'2024-03-12': {'event': 'Sale Listing', 'price': 410000, 'listingType': 'Standard', 'listedDate': '2024-03-12T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 215}}",
"3349-Sir-Gregory-Mnr,-Lawrenceville,-GA-30044","3349 Sir Gregory Mnr, Lawrenceville, GA 30044",3349 Sir Gregory Mnr,,Lawrenceville,GA,30044,Gwinnett,33.908088,-84.087115,Single Family,4,2,2447.0,10890.0,2024.0,{'fee': 63},Active,475159,New Construction,2024-02-27T00:00:00.000Z,,2024-02-28T00:00:00.000Z,2024-10-12T13:34:57.989Z,229,FMLS,7344146,"{'name': 'Casey Hart', 'phone': '7708621436', 'email': 'casey.hart@centurycommunities.com', 'website': 'https://www.centurycommunities.com/find-your-home/georgia/atlanta-metro/cumming/tiberon-on-the-etowah'}","{'name': 'McKinley Properties LLC', 'phone': '6786914048', 'email': 'luna.realestate.ga@gmail.com'}","{'2024-02-27': {'event': 'Sale Listing', 'price': 475159, 'listingType': 'New Construction', 'listedDate': '2024-02-27T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 229}}",
"3230-Azteca-Way,-Dacula,-GA-30019","3230 Azteca Way, Dacula, GA 30019",3230 Azteca Way,,Dacula,GA,30019,Gwinnett,33.938169,-83.8295,Single Family,4,2,2229.0,,2024.0,{'fee': 63},Active,434900,New Construction,2024-02-28T00:00:00.000Z,,2024-02-29T00:00:00.000Z,2024-10-12T13:34:57.988Z,228,GeorgiaMLS,20173085,"{'name': 'Dale Hill', 'phone': '6789135084', 'email': 'dalehill28@yahoo.com'}","{'name': 'LGI Homes', 'phone': '2813628998', 'email': 'reaton@lgihomes.com', 'website': 'http://www.lgihomes.com/landing.cfm'}","{'2024-02-28': {'event': 'Sale Listing', 'price': 434900, 'listingType': 'New Construction', 'listedDate': '2024-02-28T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 228}}",
"1480-Southwind-Ct,-Loganville,-GA-30052","1480 Southwind Ct, Loganville, GA 30052",1480 Southwind Ct,,Loganville,GA,30052,Gwinnett,33.847189,-83.967126,Single Family,4,3,4241.0,89734.0,2015.0,{'fee': 20},Active,750000,Standard,2024-03-04T00:00:00.000Z,,2024-03-05T00:00:00.000Z,2024-10-12T13:34:57.985Z,223,FMLS,7347292,"{'name': 'Vanoostrom-willett, Ginny', 'phone': '7706164460', 'email': 'gvoowillett@gmail.com', 'website': 'www.alginrealty.com'}","{'name': 'Algin Realty, Inc.', 'phone': '7706164460', 'email': 'alginrealty@gmail.com', 'website': 'http://www.alginrealty.com'}","{'2024-03-04': {'event': 'Sale Listing', 'price': 750000, 'listingType': 'Standard', 'listedDate': '2024-03-04T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 223}}",
"3542-Arabian-Farm-Ln,-Dacula,-GA-30019","3542 Arabian Farm Ln, Dacula, GA 30019",3542 Arabian Farm Ln,,Dacula,GA,30019,Gwinnett,33.937804,-83.828546,Single Family,4,2,2229.0,,2024.0,{'fee': 63},Active,429900,New Construction,2024-03-08T00:00:00.000Z,,2024-03-13T00:00:00.000Z,2024-10-12T13:34:57.983Z,219,GeorgiaMLS,20174503,"{'name': 'Dale Hill', 'phone': '6789135084', 'email': 'dalehill28@yahoo.com'}","{'name': 'LGI Homes', 'phone': '2813628998', 'email': 'reaton@lgihomes.com', 'website': 'http://www.lgihomes.com/landing.cfm'}","{'2024-03-08': {'event': 'Sale Listing', 'price': 429900, 'listingType': 'New Construction', 'listedDate': '2024-03-08T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 219}}",
"5072-Legends-Dr,-Braselton,-GA-30517","5072 Legends Dr, Braselton, GA 30517",5072 Legends Dr,,Braselton,GA,30517,Gwinnett,34.089208,-83.842952,Single Family,4,6,10237.0,80150.0,1999.0,{'fee': 200},Active,1799800,Standard,2024-04-02T00:00:00.000Z,,2024-04-03T00:00:00.000Z,2024-10-12T13:34:57.982Z,194,FMLS,7362444,"{'name': 'Suzanne Burgner', 'phone': '7703072031', 'email': 'sburgner@chateauelan.net', 'website': 'www.chateauelan.net'}","{'name': 'CHATEAU ELAN REALTY', 'phone': '7703074031', 'email': 'elanrealty@chateauelan.net', 'website': 'www.chateauelan.net'}","{'2024-04-02': {'event': 'Sale Listing', 'price': 1799800, 'listingType': 'Standard', 'listedDate': '2024-04-02T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 194}}",
"1984-Skyland-Glen-Dr,-Snellville,-GA-30078","1984 Skyland Glen Dr, Snellville, GA 30078",1984 Skyland Glen Dr,,Snellville,GA,30078,Gwinnett,33.841903,-83.986762,Single Family,4,2,2584.0,17860.0,1982.0,,Active,379990,Standard,2024-03-08T00:00:00.000Z,,2024-03-09T00:00:00.000Z,2024-10-12T13:34:57.979Z,219,FMLS,7349464,"{'name': 'Robin Chew', 'phone': '4045093684'}","{'name': 'NORTHVIEW REALTY, LLC', 'phone': '4045093684', 'email': 'robinchew@yahoo.com'}","{'2024-03-08': {'event': 'Sale Listing', 'price': 379990, 'listingType': 'Standard', 'listedDate': '2024-03-08T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 219}}",
"3925-Breeder-Ct,-Dacula,-GA-30019","3925 Breeder Ct, Dacula, GA 30019",3925 Breeder Ct,,Dacula,GA,30019,Gwinnett,33.93892,-83.830399,Single Family,4,2,2229.0,,2024.0,{'fee': 63},Active,430900,New Construction,2024-02-28T00:00:00.000Z,,2024-08-10T00:00:00.000Z,2024-10-12T13:34:57.977Z,228,GeorgiaMLS,20173088,"{'name': 'Dale Hill', 'phone': '6789135084', 'email': 'dalehill28@yahoo.com'}","{'name': 'LGI Homes', 'phone': '2813628998', 'email': 'reaton@lgihomes.com', 'website': 'http://www.lgihomes.com/landing.cfm'}","{'2024-02-28': {'event': 'Sale Listing', 'price': 430900, 'listingType': 'New Construction', 'listedDate': '2024-02-28T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 228}}",
"386-Collier-Mills-Rd,-Lawrenceville,-GA-30045","386 Collier Mills Rd, Lawrenceville, GA 30045",386 Collier Mills Rd,,Lawrenceville,GA,30045,Gwinnett,33.957162,-83.93794,Single Family,4,2,2506.0,,2024.0,{'fee': 52},Active,489990,New Construction,2024-03-21T00:00:00.000Z,,2024-04-30T00:00:00.000Z,2024-10-12T13:34:57.974Z,206,GeorgiaMLS,10269859,"{'name': 'Denise Heart', 'phone': '6787688424', 'email': 'denise55647@yahoo.com'}",{'name': 'Rockhaven Realty'},"{'2024-03-21': {'event': 'Sale Listing', 'price': 489990, 'listingType': 'New Construction', 'listedDate': '2024-03-21T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 206}}",
"3914-Breeder-Ct,-Dacula,-GA-30019","3914 Breeder Ct, Dacula, GA 30019",3914 Breeder Ct,,Dacula,GA,30019,Gwinnett,33.938586,-83.830941,Single Family,4,2,2229.0,,2024.0,{'fee': 63},Active,424900,New Construction,2024-03-28T00:00:00.000Z,,2024-08-20T00:00:00.000Z,2024-10-12T13:34:57.968Z,199,GeorgiaMLS,20176910,"{'name': 'Dale Hill', 'phone': '6789135084', 'email': 'dalehill28@yahoo.com'}","{'name': 'LGI Homes', 'phone': '2813628998', 'email': 'reaton@lgihomes.com', 'website': 'http://www.lgihomes.com/landing.cfm'}","{'2024-03-28': {'event': 'Sale Listing', 'price': 424900, 'listingType': 'New Construction', 'listedDate': '2024-03-28T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 199}}",
"2984-Superior-Dr,-Dacula,-GA-30019","2984 Superior Dr, Dacula, GA 30019",2984 Superior Dr,,Dacula,GA,30019,Gwinnett,33.981836,-83.873005,Single Family,4,3,3778.0,21780.0,1991.0,,Active,479000,Standard,2024-04-19T00:00:00.000Z,,2024-04-20T00:00:00.000Z,2024-10-12T13:34:23.456Z,177,GeorgiaMLS,20179470,"{'name': 'Josh Messer', 'phone': '7064901736', 'email': 'joshmesser1736@gmail.com'}","{'name': 'Southern Properties Real Est', 'phone': '7067829997', 'email': 'kathylee0007@gmail.com'}","{'2024-04-19': {'event': 'Sale Listing', 'price': 479000, 'listingType': 'Standard', 'listedDate': '2024-04-19T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 177}}",
"5049-Whited-Way-NW,-Lilburn,-GA-30047","5049 Whited Way NW, Lilburn, GA 30047",5049 Whited Way NW,,Lilburn,GA,30047,Gwinnett,33.908925,-84.159357,Single Family,4,2,1960.0,12197.0,1981.0,,Active,367500,Standard,2024-04-14T00:00:00.000Z,,2024-04-15T00:00:00.000Z,2024-10-12T13:34:23.400Z,182,FMLS,7368613,"{'name': 'Dino Krgo', 'phone': '6784294353', 'email': 'dkrgo@bellsouth.net', 'website': 'virtualpropertiesrealty.com'}","{'name': 'Virtual Properties Realty Biz', 'phone': '7704955050', 'email': 'jabarnhart@vpradmin.com', 'website': 'www.virtualpropertiesrealty.biz'}","{'2024-04-14': {'event': 'Sale Listing', 'price': 367500, 'listingType': 'Standard', 'listedDate': '2024-04-14T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 182}}",
"4780-Millenium-View-Ct,-Snellville,-GA-30039","4780 Millenium View Ct, Snellville, GA 30039",4780 Millenium View Ct,,Snellville,GA,30039,Gwinnett,33.781266,-83.994057,Single Family,4,2,2144.0,7841.0,2002.0,{'fee': 24},Active,360000,Standard,2024-04-15T00:00:00.000Z,,2024-04-16T00:00:00.000Z,2024-10-12T13:34:23.396Z,181,FMLS,7369160,"{'name': 'Bassey Udom', 'phone': '7709934663', 'email': 'faith0218@gmail.com', 'website': 'www.americasrealty.com'}","{'name': 'Americas Realty, Inc.', 'phone': '7706401984', 'email': 'admin@americasrealty.net', 'website': 'www.americasrealty.com'}","{'2024-04-15': {'event': 'Sale Listing', 'price': 360000, 'listingType': 'Standard', 'listedDate': '2024-04-15T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 181}}",
"1471-Green-Oak-Cir,-Lawrenceville,-GA-30043","1471 Green Oak Cir, Lawrenceville, GA 30043",1471 Green Oak Cir,,Lawrenceville,GA,30043,Gwinnett,33.983597,-84.016281,Single Family,4,2,2120.0,17860.0,1992.0,{'fee': 31},Active,394500,Standard,2024-04-17T00:00:00.000Z,,2024-04-18T00:00:00.000Z,2024-10-12T13:34:23.390Z,179,FMLS,7370530,"{'name': 'Mark Spain', 'phone': '8552997653', 'email': 'homes@markspain.com', 'website': 'http://www.markspain.com'}","{'name': 'Mark Spain Real Estate', 'phone': '7708869000', 'email': 'homes@markspain.com'}","{'2024-04-17': {'event': 'Sale Listing', 'price': 394500, 'listingType': 'Standard', 'listedDate': '2024-04-17T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 179}}",
"2760-Amalfi-Way,-Lawrenceville,-GA-30044","2760 Amalfi Way, Lawrenceville, GA 30044",2760 Amalfi Way,,Lawrenceville,GA,30044,Gwinnett,33.937989,-84.081283,Single Family,4,3,2381.0,12197.0,2008.0,{'fee': 25},Active,450000,Standard,2024-04-25T00:00:00.000Z,,2022-03-19T13:31:11.923Z,2024-10-12T13:34:23.381Z,171,FMLS,7373782,"{'name': 'Jacob Scott', 'phone': '4046647190', 'email': 'jacob.scott@kw.com'}","{'name': 'Your Home Sold Guaranteed Realty, Llc', 'phone': '6788949744', 'email': 'success@yhsgr.com', 'website': 'www.yhsgr.com'}","{'2024-04-25': {'event': 'Sale Listing', 'price': 450000, 'listingType': 'Standard', 'listedDate': '2024-04-25T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 171}}",
"938-Hilltop-Park-Ct,-Dacula,-GA-30019","938 Hilltop Park Ct, Dacula, GA 30019",938 Hilltop Park Ct,,Dacula,GA,30019,Gwinnett,34.0392485,-83.9022869,Single Family,4,3,2260.0,6098.0,2023.0,{'fee': 110},Active,599000,New Construction,2024-04-29T00:00:00.000Z,,2022-11-09T08:43:46.633Z,2024-10-12T13:34:23.379Z,167,GeorgiaMLS,10289326,"{'name': 'Kami Crawford', 'phone': '7703517084', 'email': 'kcrawford@gonorton.com', 'website': 'http://www.crawfordrealtygrp.com'}","{'name': 'The Norton Agency', 'phone': '7705326366', 'email': 'thoward@nortonnorthga.com', 'website': 'http://www.nortonnorthga.com/content/747.htm'}","{'2024-04-29': {'event': 'Sale Listing', 'price': 599000, 'listingType': 'New Construction', 'listedDate': '2024-04-29T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 167}}",
"707-Craig-Dr,-Lawrenceville,-GA-30046","707 Craig Dr, Lawrenceville, GA 30046",707 Craig Dr,,Lawrenceville,GA,30046,Gwinnett,33.954233,-84.009591,Single Family,4,4,3399.0,20038.0,2024.0,,Active,845100,New Construction,2024-04-23T00:00:00.000Z,,2020-10-23T13:51:36.379Z,2024-10-12T13:34:23.376Z,173,FMLS,7368033,"{'name': 'Laura Notario', 'phone': '6788788228'}","{'name': 'Exp Realty LLC', 'phone': '8889599461', 'email': 'jason.white@exprealty.com'}","{'2024-04-23': {'event': 'Sale Listing', 'price': 845100, 'listingType': 'New Construction', 'listedDate': '2024-04-23T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 173}}",
"2847-High-Crk,-Run,-Dacula,-GA-30019","2847 High Crk, Run, Dacula, GA 30019",2847 High Crk,Run,Dacula,GA,30019,Gwinnett,34.038964,-83.91885,Single Family,4,3,3661.0,13939.0,2001.0,{'fee': 58},Active,545000,Standard,2024-04-26T00:00:00.000Z,,2024-04-27T00:00:00.000Z,2024-10-12T13:34:23.370Z,170,GeorgiaMLS,10288197,"{'name': 'Amy Ingram', 'phone': '6787725118', 'email': 'amy@buyingandsellingwithamy.com', 'website': 'http://www.buyingandsellingwithamy.com'}","{'name': 'Heartland Real Estate', 'phone': '4706551976', 'email': 'broker@heartlandrealestatega.com'}","{'2024-04-26': {'event': 'Sale Listing', 'price': 545000, 'listingType': 'Standard', 'listedDate': '2024-04-26T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 170}}",
"4281-Horder-Ct,-Snellville,-GA-30039","4281 Horder Ct, Snellville, GA 30039",4281 Horder Ct,,Snellville,GA,30039,Gwinnett,33.787756,-84.027555,Single Family,4,3,2923.0,62291.0,2006.0,{'fee': 126},Active,464900,Standard,2024-05-01T00:00:00.000Z,,2024-05-01T00:00:00.000Z,2024-10-12T13:34:23.370Z,165,FMLS,7378675,"{'name': 'Pam  Armistead', 'phone': '4044478698', 'email': 'milliondollarattitude@gmail.com'}","{'name': 'Exp Realty LLC', 'phone': '8889599461', 'email': 'jason.white@exprealty.com'}","{'2024-05-01': {'event': 'Sale Listing', 'price': 464900, 'listingType': 'Standard', 'listedDate': '2024-05-01T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 165}}",
"2329-Walker-Dr,-Lawrenceville,-GA-30043","2329 Walker Dr, Lawrenceville, GA 30043",2329 Walker Dr,,Lawrenceville,GA,30043,Gwinnett,34.027954,-84.004826,Single Family,4,3,4600.0,24829.0,2024.0,,Active,1429000,New Construction,2024-04-30T00:00:00.000Z,,2022-06-01T09:34:29.989Z,2024-10-12T13:34:23.369Z,166,FMLS,7378031,,"{'name': 'FIRST UNITED REALTY, INC.', 'phone': '7706502825', 'email': 'feigin@bellsouth.net', 'website': 'www.firstunitedrealty.net'}","{'2024-04-30': {'event': 'Sale Listing', 'price': 1429000, 'listingType': 'New Construction', 'listedDate': '2024-04-30T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 166}}",
"593-Michael-Ct,-Lawrenceville,-GA-30044","593 Michael Ct, Lawrenceville, GA 30044",593 Michael Ct,,Lawrenceville,GA,30044,Gwinnett,33.897448,-84.061088,Single Family,4,2,2228.0,28314.0,1998.0,,Active,289900,Standard,2024-04-28T00:00:00.000Z,,2024-04-28T00:00:00.000Z,2024-10-12T13:34:23.367Z,168,GeorgiaMLS,10288847,"{'name': 'Donna Knowles', 'phone': '2295609306', 'email': 'donnaknowlesrealtor@gmail.com', 'website': 'http://viprealestate.club'}","{'name': 'Keller Williams Realty River Cities', 'phone': '7062216900', 'email': 'frontdesk872@kw.com', 'website': 'http://www.kwrivercities.com'}","{'2024-04-28': {'event': 'Sale Listing', 'price': 289900, 'listingType': 'Standard', 'listedDate': '2024-04-28T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 168}}",
"2377-Loughridge-Dr,-Buford,-GA-30519","2377 Loughridge Dr, Buford, GA 30519",2377 Loughridge Dr,,Buford,GA,30519,Gwinnett,34.114547,-83.973412,Single Family,4,3,2987.0,6534.0,2015.0,{'fee': 50},Active,571000,Standard,2024-04-22T00:00:00.000Z,,2022-04-14T13:34:13.162Z,2024-10-12T13:34:23.365Z,174,GeorgiaMLS,10285456,"{'name': 'Carlos Benitez', 'phone': '6787391998', 'email': 'carlosrb.123@hotmail.com'}","{'name': 'Atlanta Communities - Alpharetta', 'phone': '7706375070', 'email': 'alpharetta@atlantacommunities.net', 'website': 'http://alpharetta.atlcommunities.com'}","{'2024-04-22': {'event': 'Sale Listing', 'price': 571000, 'listingType': 'Standard', 'listedDate': '2024-04-22T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 174}}",
"1824-Glen-Cedars-Ct,-Duluth,-GA-30097","1824 Glen Cedars Ct, Duluth, GA 30097",1824 Glen Cedars Ct,,Duluth,GA,30097,Gwinnett,34.010557,-84.102449,Single Family,4,3,4092.0,51836.0,2003.0,{'fee': 142},Active,879999,Standard,2024-05-02T00:00:00.000Z,,2024-05-02T00:00:00.000Z,2024-10-12T13:34:23.361Z,164,GeorgiaMLS,10291226,"{'name': 'Jinming Gu', 'phone': '7705985359', 'email': 'jingu6688@gmail.com'}","{'name': 'Virtual Properties Realty', 'phone': '7704955050', 'email': 'vprlistings@vpradmin.com', 'website': 'virtualpropertiesrealty.com'}","{'2024-05-02': {'event': 'Sale Listing', 'price': 879999, 'listingType': 'Standard', 'listedDate': '2024-05-02T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 164}}",
"3935-Breeder-Ct,-Dacula,-GA-30019","3935 Breeder Ct, Dacula, GA 30019",3935 Breeder Ct,,Dacula,GA,30019,Gwinnett,33.939131,-83.830401,Single Family,4,2,2229.0,,2024.0,{'fee': 63},Active,448900,New Construction,2024-04-26T00:00:00.000Z,,2024-07-06T00:00:00.000Z,2024-10-12T13:34:23.354Z,170,GeorgiaMLS,20180231,"{'name': 'Dale Hill', 'phone': '6789135084', 'email': 'dalehill28@yahoo.com'}","{'name': 'LGI Homes', 'phone': '2813628998', 'email': 'reaton@lgihomes.com', 'website': 'http://www.lgihomes.com/landing.cfm'}","{'2024-04-26': {'event': 'Sale Listing', 'price': 448900, 'listingType': 'New Construction', 'listedDate': '2024-04-26T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 170}}",
"1959-Briarcliff-Way,-Sugar-Hill,-GA-30518","1959 Briarcliff Way, Sugar Hill, GA 30518",1959 Briarcliff Way,,Sugar Hill,GA,30518,Gwinnett,34.112011,-84.023765,Single Family,4,2,2579.0,6970.0,2016.0,{'fee': 30},Active,520000,Standard,2024-04-27T00:00:00.000Z,,2024-04-28T00:00:00.000Z,2024-10-12T13:34:23.351Z,169,FMLS,7377166,"{'name': 'Mutzy Parra', 'phone': '7707714942', 'email': 'mutzysarah@hotmail.com'}","{'name': 'Rudhil Companies, LLC', 'phone': '6788783888', 'email': 'hilda@rudhil.com'}","{'2024-04-27': {'event': 'Sale Listing', 'price': 520000, 'listingType': 'Standard', 'listedDate': '2024-04-27T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 169}}",
"1938-Harbour-Oaks-Dr,-Snellville,-GA-30078","1938 Harbour Oaks Dr, Snellville, GA 30078",1938 Harbour Oaks Dr,,Snellville,GA,30078,Gwinnett,33.868557,-84.022545,Single Family,4,3,2648.0,22216.0,1974.0,,Active,395000,Standard,2024-05-04T00:00:00.000Z,,2024-05-05T00:00:00.000Z,2024-10-12T13:34:23.339Z,162,FMLS,7381303,"{'name': 'Armin Mehmedovic', 'phone': '4045120509', 'email': 'arminsellsatlanta@yahoo.com'}","{'name': 'Realty Professionals, Inc', 'phone': '7704911494', 'email': 'jimburchett@bellsouth.net', 'website': 'www.realtyprofessionalsinc.com'}","{'2024-05-04': {'event': 'Sale Listing', 'price': 395000, 'listingType': 'Standard', 'listedDate': '2024-05-04T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 162}}",
"3403-Lowell-Rd,-Bethlehem,-GA-30620","3403 Lowell Rd, Bethlehem, GA 30620",3403 Lowell Rd,,Bethlehem,GA,30620,Gwinnett,33.94038,-83.82638,Single Family,4,3,2680.0,7405.0,2021.0,{'fee': 120},Active,415000,Standard,2024-05-02T00:00:00.000Z,,2024-05-03T00:00:00.000Z,2024-10-12T13:34:23.338Z,164,FMLS,7374006,"{'name': 'Krystal Ingram', 'phone': '7705498547', 'email': 'krystal@callkrystal.com'}","{'name': 'Virtual Properties Realty', 'phone': '7704955050', 'email': 'vprlistings@vpradmin.com', 'website': 'virtualpropertiesrealty.com'}","{'2024-05-02': {'event': 'Sale Listing', 'price': 415000, 'listingType': 'Standard', 'listedDate': '2024-05-02T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 164}}",
"115-El-Monte-Ct,-Atlanta,-GA-30349","115 El Monte Ct, Atlanta, GA 30349",115 El Monte Ct,,Atlanta,GA,30349,Fulton,33.585288,-84.495862,Single Family,4,3,2380.0,13068.0,1973.0,,Active,285000,Standard,2024-07-23T00:00:00.000Z,,2024-07-24T00:00:00.000Z,2024-10-12T13:33:52.589Z,82,GeorgiaMLS,10343625,"{'name': 'Tanya Pickens', 'phone': '7706564242', 'email': 'tanyasmortgage@yahoo.com'}","{'name': 'Opendoor Brokerage, LLC', 'phone': '18883527075', 'email': 'homes@opendoor.com', 'website': 'https://www.opendoor.com'}","{'2024-07-23': {'event': 'Sale Listing', 'price': 285000, 'listingType': 'Standard', 'listedDate': '2024-07-23T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 82}}",
"6711-Hill-Rock-Ln,-Fairburn,-GA-30213","6711 Hill Rock Ln, Fairburn, GA 30213",6711 Hill Rock Ln,,Fairburn,GA,30213,Fulton,33.577284,-84.632845,Single Family,4,3,2506.0,7405.0,2019.0,{'fee': 50},Active,385000,Standard,2024-07-22T00:00:00.000Z,,2024-07-23T00:00:00.000Z,2024-10-12T13:33:52.579Z,83,FMLS,7422603,"{'name': 'Mark Spain', 'phone': '8552997653', 'email': 'homes@markspain.com', 'website': 'http://www.markspain.com'}","{'name': 'Mark Spain Real Estate', 'phone': '7708869000', 'email': 'homes@markspain.com'}","{'2024-07-22': {'event': 'Sale Listing', 'price': 385000, 'listingType': 'Standard', 'listedDate': '2024-07-22T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 83}}",
"508-Baker-Cir-NW,-Atlanta,-GA-30318","508 Baker Cir NW, Atlanta, GA 30318",508 Baker Cir NW,,Atlanta,GA,30318,Fulton,33.769098,-84.458372,Single Family,4,2,1989.0,9060.0,1950.0,,Active,340000,Standard,2024-07-23T00:00:00.000Z,,2024-07-24T00:00:00.000Z,2024-10-12T13:33:52.574Z,82,GeorgiaMLS,10343666,"{'name': 'Ronalda Lawson', 'phone': '4043875881', 'email': 'info@welcomehomeatlga.com'}","{'name': 'Virtual Properties Realty', 'phone': '7704955050', 'email': 'vprlistings@vpradmin.com', 'website': 'virtualpropertiesrealty.com'}","{'2024-07-23': {'event': 'Sale Listing', 'price': 340000, 'listingType': 'Standard', 'listedDate': '2024-07-23T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 82}}",
"1060-Winthrope-Chase-Dr,-Alpharetta,-GA-30009","1060 Winthrope Chase Dr, Alpharetta, GA 30009",1060 Winthrope Chase Dr,,Alpharetta,GA,30009,Fulton,34.089099,-84.290756,Single Family,4,2,2101.0,5166.0,1997.0,{'fee': 50},Active,550000,Standard,2024-07-22T00:00:00.000Z,,2024-07-23T00:00:00.000Z,2024-10-12T13:33:52.522Z,83,FMLS,7416211,"{'name': 'Annmarie Sharp', 'phone': '7707337305', 'email': 'annmarie@sharpvantage.com', 'website': 'http://sharpvantage.com'}","{'name': 'Sharp Vantage Realty', 'phone': '7707337305', 'email': 'info@sharpvantage.com'}","{'2024-07-22': {'event': 'Sale Listing', 'price': 550000, 'listingType': 'Standard', 'listedDate': '2024-07-22T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 83}}",
"207-Elkhound-Ct,-Union-City,-GA-30291","207 Elkhound Ct, Union City, GA 30291",207 Elkhound Ct,,Union City,GA,30291,Fulton,33.547683,-84.537872,Single Family,4,3,3991.0,10890.0,2007.0,{'fee': 53},Active,360000,Standard,2024-07-24T00:00:00.000Z,,2024-07-25T00:00:00.000Z,2024-10-12T13:33:52.503Z,81,FMLS,7426197,"{'name': 'Gwendolyn Mckinley', 'phone': '7703747870', 'email': 'gwenmckinley@bellsouth.net'}","{'name': 'Gg Sells Atlanta', 'phone': '7706541283', 'email': 'gwenmckinley@bellsouth.net'}","{'2024-07-24': {'event': 'Sale Listing', 'price': 360000, 'listingType': 'Standard', 'listedDate': '2024-07-24T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 81}}",
"3167-E-Point-St,-Atlanta,-GA-30344","3167 E Point St, Atlanta, GA 30344",3167 E Point St,,Atlanta,GA,30344,Fulton,33.669113,-84.445927,Single Family,4,2,2166.0,10071.0,1920.0,,Active,300000,Standard,2024-07-25T00:00:00.000Z,,2024-07-26T00:00:00.000Z,2024-10-12T13:33:52.502Z,80,FMLS,7358062,"{'name': 'Peter Beckford', 'phone': '4045473151', 'email': 'beckfordrealty@gmail.com'}","{'name': 'RE MAX Premier', 'phone': '4048500197', 'email': 'soldbytorrence@gmail.com'}","{'2024-07-25': {'event': 'Sale Listing', 'price': 300000, 'listingType': 'Standard', 'listedDate': '2024-07-25T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 80}}",
"545-Mount-Paran-Rd,-Atlanta,-GA-30327","545 Mount Paran Rd, Atlanta, GA 30327",545 Mount Paran Rd,,Atlanta,GA,30327,Fulton,33.886374,-84.406648,Single Family,4,3,3944.0,13425.0,1996.0,,Active,2100000,Standard,2024-07-24T00:00:00.000Z,,2024-07-25T00:00:00.000Z,2024-10-12T13:33:52.491Z,81,FMLS,7423814,"{'name': 'Saye Sutton', 'phone': '4045040784', 'email': '900614.lead.lag.100007758@cendant.leadrouter.com', 'website': 'https://www.coldwellbankerhomes.com/ga/atlanta/agent/saye-sutton/aid_1148/'}","{'name': 'Berkshire Hathaway HomeServices Georgia Properties', 'phone': '4046375200', 'email': 'customercare@bhhsgeorgia.com', 'website': 'http://www.bhhsgeorgia.com'}","{'2024-07-24': {'event': 'Sale Listing', 'price': 2100000, 'listingType': 'Standard', 'listedDate': '2024-07-24T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 81}}",
